,IVs,rsquared,adj_rsquared,summary
31,['unemployment_2018'],0.04457211197198352,0.025073583644881103,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.045
Model:                                      OLS   Adj. R-squared:                  0.025
Method:                           Least Squares   F-statistic:                     2.286
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.137
Time:                                  16:57:58   Log-Likelihood:                -163.05
No. Observations:                            51   AIC:                             330.1
Df Residuals:                                49   BIC:                             334.0
Df Model:                                     1                                         
Covariance Type:                      nonrobust                                         
=====================================================================================
                        coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------
const                 6.2416      4.017      1.554      0.127      -1.832      14.315
unemployment_2018    -1.5748      1.042     -1.512      0.137      -3.668       0.518
==============================================================================
Omnibus:                        3.239   Durbin-Watson:                   2.752
Prob(Omnibus):                  0.198   Jarque-Bera (JB):                2.431
Skew:                           0.522   Prob(JB):                        0.297
Kurtosis:                       3.232   Cond. No.                         19.5
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
84,"['rpp_2018', '2016_trump_vote', 'personal_income_per_capita_pct_change_2017_2018', 'fertility_rate_per_1000_2018']",0.10056448882979963,0.02235270524978228,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.101
Model:                                      OLS   Adj. R-squared:                  0.022
Method:                           Least Squares   F-statistic:                     1.286
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.289
Time:                                  16:57:59   Log-Likelihood:                -161.51
No. Observations:                            51   AIC:                             333.0
Df Residuals:                                46   BIC:                             342.7
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                              43.5126     21.395      2.034      0.048       0.446      86.579
rpp_2018                                           -0.3135      0.160     -1.962      0.056      -0.635       0.008
2016_trump_vote                                   -10.7021     13.817     -0.775      0.443     -38.514      17.110
personal_income_per_capita_pct_change_2017_2018     0.0791      0.879      0.090      0.929      -1.689       1.848
fertility_rate_per_1000_2018                       -0.1498      0.188     -0.798      0.429      -0.528       0.228
==============================================================================
Omnibus:                        4.079   Durbin-Watson:                   2.577
Prob(Omnibus):                  0.130   Jarque-Bera (JB):                3.496
Skew:                           0.641   Prob(JB):                        0.174
Kurtosis:                       3.049   Cond. No.                     3.11e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.11e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
65,"['rpp_2018', 'married_couple_families_as_share_of_households_2018']",0.06021226920642819,0.02105444709002935,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.060
Model:                                      OLS   Adj. R-squared:                  0.021
Method:                           Least Squares   F-statistic:                     1.538
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.225
Time:                                  16:57:59   Log-Likelihood:                -162.63
No. Observations:                            51   AIC:                             331.3
Df Residuals:                                48   BIC:                             337.1
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  10.9345     13.852      0.789      0.434     -16.916      38.785
rpp_2018                                               -0.1529      0.094     -1.635      0.108      -0.341       0.035
married_couple_families_as_share_of_households_2018     8.8330     19.805      0.446      0.658     -30.987      48.653
==============================================================================
Omnibus:                        2.264   Durbin-Watson:                   2.526
Prob(Omnibus):                  0.322   Jarque-Bera (JB):                1.712
Skew:                           0.447   Prob(JB):                        0.425
Kurtosis:                       3.071   Cond. No.                     2.63e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 2.63e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
48,"['unemployment_2018', '2016_trump_vote', 'fertility_rate_per_1000_2018']",0.07940911979034604,0.020647999776963855,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.079
Model:                                      OLS   Adj. R-squared:                  0.021
Method:                           Least Squares   F-statistic:                     1.351
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.269
Time:                                  16:57:58   Log-Likelihood:                -162.10
No. Observations:                            51   AIC:                             332.2
Df Residuals:                                47   BIC:                             339.9
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
================================================================================================
                                   coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------------------------
const                           14.0695      9.559      1.472      0.148      -5.160      33.299
unemployment_2018               -1.7912      1.077     -1.663      0.103      -3.958       0.376
2016_trump_vote                  9.8861      8.959      1.104      0.275      -8.137      27.909
fertility_rate_per_1000_2018    -0.2224      0.177     -1.256      0.215      -0.578       0.134
==============================================================================
Omnibus:                        6.044   Durbin-Watson:                   2.750
Prob(Omnibus):                  0.049   Jarque-Bera (JB):                5.182
Skew:                           0.762   Prob(JB):                       0.0749
Kurtosis:                       3.341   Cond. No.                         628.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
32,"['unemployment_2018', 'fertility_rate_per_1000_2018']",0.05555773118860652,0.01620596998813173,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.056
Model:                                      OLS   Adj. R-squared:                  0.016
Method:                           Least Squares   F-statistic:                     1.412
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.254
Time:                                  16:57:58   Log-Likelihood:                -162.75
No. Observations:                            51   AIC:                             331.5
Df Residuals:                                48   BIC:                             337.3
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
================================================================================================
                                   coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------------------------
const                           12.6635      9.495      1.334      0.189      -6.427      31.754
unemployment_2018               -1.7736      1.080     -1.643      0.107      -3.944       0.397
fertility_rate_per_1000_2018    -0.1070      0.143     -0.747      0.459      -0.395       0.181
==============================================================================
Omnibus:                        4.210   Durbin-Watson:                   2.777
Prob(Omnibus):                  0.122   Jarque-Bera (JB):                3.280
Skew:                           0.600   Prob(JB):                        0.194
Kurtosis:                       3.322   Cond. No.                         600.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
69,"['rpp_2018', 'personal_income_per_capita_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018']",0.07332043912185449,0.014170679916866491,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.073
Model:                                      OLS   Adj. R-squared:                  0.014
Method:                           Least Squares   F-statistic:                     1.240
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.306
Time:                                  16:57:59   Log-Likelihood:                -162.27
No. Observations:                            51   AIC:                             332.5
Df Residuals:                                47   BIC:                             340.3
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  14.1121     14.436      0.978      0.333     -14.930      43.154
rpp_2018                                               -0.1810      0.100     -1.811      0.077      -0.382       0.020
personal_income_per_capita_pct_change_2017_2018        -0.6590      0.808     -0.815      0.419      -2.285       0.967
married_couple_families_as_share_of_households_2018    14.1484     20.916      0.676      0.502     -27.930      56.226
==============================================================================
Omnibus:                        3.288   Durbin-Watson:                   2.475
Prob(Omnibus):                  0.193   Jarque-Bera (JB):                2.545
Skew:                           0.540   Prob(JB):                        0.280
Kurtosis:                       3.175   Cond. No.                     2.67e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 2.67e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
47,"['unemployment_2018', '2016_trump_vote']",0.04849842863400822,0.008852529827091837,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.048
Model:                                      OLS   Adj. R-squared:                  0.009
Method:                           Least Squares   F-statistic:                     1.223
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.303
Time:                                  16:57:58   Log-Likelihood:                -162.94
No. Observations:                            51   AIC:                             331.9
Df Residuals:                                48   BIC:                             337.7
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
=====================================================================================
                        coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------
const                 4.4333      5.737      0.773      0.443      -7.103      15.969
unemployment_2018    -1.5104      1.060     -1.425      0.161      -3.642       0.621
2016_trump_vote       3.2359      7.271      0.445      0.658     -11.383      17.855
==============================================================================
Omnibus:                        3.326   Durbin-Watson:                   2.724
Prob(Omnibus):                  0.190   Jarque-Bera (JB):                2.565
Skew:                           0.541   Prob(JB):                        0.277
Kurtosis:                       3.188   Cond. No.                         40.5
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
35,"['unemployment_2018', 'personal_income_per_capita_pct_change_2017_2018']",0.04557035555094768,0.005802453698903753,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.046
Model:                                      OLS   Adj. R-squared:                  0.006
Method:                           Least Squares   F-statistic:                     1.146
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.326
Time:                                  16:57:58   Log-Likelihood:                -163.02
No. Observations:                            51   AIC:                             332.0
Df Residuals:                                48   BIC:                             337.8
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                               7.1243      5.655      1.260      0.214      -4.246      18.494
unemployment_2018                                  -1.6125      1.065     -1.514      0.137      -3.754       0.529
personal_income_per_capita_pct_change_2017_2018    -0.1633      0.729     -0.224      0.824      -1.628       1.302
==============================================================================
Omnibus:                        3.422   Durbin-Watson:                   2.747
Prob(Omnibus):                  0.181   Jarque-Bera (JB):                2.551
Skew:                           0.529   Prob(JB):                        0.279
Kurtosis:                       3.282   Cond. No.                         40.8
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
33,"['unemployment_2018', 'married_couple_families_as_share_of_households_2018']",0.04516090593225619,0.005375943679433504,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.045
Model:                                      OLS   Adj. R-squared:                  0.005
Method:                           Least Squares   F-statistic:                     1.135
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.330
Time:                                  16:57:58   Log-Likelihood:                -163.03
No. Observations:                            51   AIC:                             332.1
Df Residuals:                                48   BIC:                             337.9
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                   8.5602     14.075      0.608      0.546     -19.739      36.859
unemployment_2018                                      -1.6844      1.230     -1.370      0.177      -4.157       0.788
married_couple_families_as_share_of_households_2018    -3.9895     23.189     -0.172      0.864     -50.614      42.635
==============================================================================
Omnibus:                        3.349   Durbin-Watson:                   2.763
Prob(Omnibus):                  0.187   Jarque-Bera (JB):                2.560
Skew:                           0.539   Prob(JB):                        0.278
Kurtosis:                       3.211   Cond. No.                         126.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
50,"['unemployment_2018', '2016_trump_vote', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.07942862506408543,-0.0006210597129505668,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.079
Model:                                      OLS   Adj. R-squared:                 -0.001
Method:                           Least Squares   F-statistic:                    0.9922
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.421
Time:                                  16:57:58   Log-Likelihood:                -162.10
No. Observations:                            51   AIC:                             334.2
Df Residuals:                                46   BIC:                             343.9
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  14.4202     14.818      0.973      0.336     -15.406      44.247
unemployment_2018                                      -1.8098      1.240     -1.459      0.151      -4.307       0.687
2016_trump_vote                                         9.9414      9.227      1.077      0.287      -8.632      28.514
married_couple_families_as_share_of_households_2018    -0.8272     26.498     -0.031      0.975     -54.164      52.510
fertility_rate_per_1000_2018                           -0.2207      0.187     -1.183      0.243      -0.596       0.155
==============================================================================
Omnibus:                        6.065   Durbin-Watson:                   2.751
Prob(Omnibus):                  0.048   Jarque-Bera (JB):                5.209
Skew:                           0.764   Prob(JB):                       0.0739
Kurtosis:                       3.338   Cond. No.                     1.82e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.82e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
52,"['unemployment_2018', '2016_trump_vote', 'personal_income_per_capita_pct_change_2017_2018', 'fertility_rate_per_1000_2018']",0.07941640753674817,-0.0006343396339694163,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.079
Model:                                      OLS   Adj. R-squared:                 -0.001
Method:                           Least Squares   F-statistic:                    0.9921
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.421
Time:                                  16:57:58   Log-Likelihood:                -162.10
No. Observations:                            51   AIC:                             334.2
Df Residuals:                                46   BIC:                             343.9
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                              14.0577      9.682      1.452      0.153      -5.430      33.546
unemployment_2018                                  -1.7918      1.089     -1.645      0.107      -3.985       0.401
2016_trump_vote                                     9.9233      9.263      1.071      0.290      -8.721      28.568
personal_income_per_capita_pct_change_2017_2018    -0.0170      0.889     -0.019      0.985      -1.806       1.772
fertility_rate_per_1000_2018                       -0.2210      0.193     -1.145      0.258      -0.609       0.167
==============================================================================
Omnibus:                        6.057   Durbin-Watson:                   2.749
Prob(Omnibus):                  0.048   Jarque-Bera (JB):                5.192
Skew:                           0.762   Prob(JB):                       0.0746
Kurtosis:                       3.344   Cond. No.                         631.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
36,"['unemployment_2018', 'personal_income_per_capita_pct_change_2017_2018', 'fertility_rate_per_1000_2018']",0.05644696543127414,-0.003779824009282784,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.056
Model:                                      OLS   Adj. R-squared:                 -0.004
Method:                           Least Squares   F-statistic:                    0.9372
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.430
Time:                                  16:57:58   Log-Likelihood:                -162.73
No. Observations:                            51   AIC:                             333.5
Df Residuals:                                47   BIC:                             341.2
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                              12.8477      9.631      1.334      0.189      -6.527      32.222
unemployment_2018                                  -1.7676      1.091     -1.620      0.112      -3.962       0.427
personal_income_per_capita_pct_change_2017_2018     0.1832      0.870      0.210      0.834      -1.568       1.934
fertility_rate_per_1000_2018                       -0.1265      0.172     -0.736      0.465      -0.472       0.219
==============================================================================
Omnibus:                        4.210   Durbin-Watson:                   2.788
Prob(Omnibus):                  0.122   Jarque-Bera (JB):                3.322
Skew:                           0.609   Prob(JB):                        0.190
Kurtosis:                       3.283   Cond. No.                         605.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
34,"['unemployment_2018', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.05619738228548821,-0.004045337994161402,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.056
Model:                                      OLS   Adj. R-squared:                 -0.004
Method:                           Least Squares   F-statistic:                    0.9328
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.432
Time:                                  16:57:58   Log-Likelihood:                -162.74
No. Observations:                            51   AIC:                             333.5
Df Residuals:                                47   BIC:                             341.2
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  10.7364     14.443      0.743      0.461     -18.318      39.791
unemployment_2018                                      -1.6698      1.236     -1.351      0.183      -4.156       0.816
married_couple_families_as_share_of_households_2018     4.6493     26.050      0.178      0.859     -47.757      57.055
fertility_rate_per_1000_2018                           -0.1199      0.162     -0.741      0.462      -0.445       0.205
==============================================================================
Omnibus:                        4.177   Durbin-Watson:                   2.768
Prob(Omnibus):                  0.124   Jarque-Bera (JB):                3.218
Skew:                           0.590   Prob(JB):                        0.200
Kurtosis:                       3.351   Cond. No.                     1.78e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.78e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
51,"['unemployment_2018', '2016_trump_vote', 'personal_income_per_capita_pct_change_2017_2018']",0.05316120221993381,-0.007275316787304531,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.053
Model:                                      OLS   Adj. R-squared:                 -0.007
Method:                           Least Squares   F-statistic:                    0.8796
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.458
Time:                                  16:57:58   Log-Likelihood:                -162.82
No. Observations:                            51   AIC:                             333.6
Df Residuals:                                47   BIC:                             341.4
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                               5.5574      6.238      0.891      0.378      -6.992      18.107
unemployment_2018                                  -1.5656      1.075     -1.457      0.152      -3.728       0.597
2016_trump_vote                                     5.0738      8.266      0.614      0.542     -11.554      21.702
personal_income_per_capita_pct_change_2017_2018    -0.3979      0.827     -0.481      0.633      -2.062       1.266
==============================================================================
Omnibus:                        3.923   Durbin-Watson:                   2.700
Prob(Omnibus):                  0.141   Jarque-Bera (JB):                3.037
Skew:                           0.581   Prob(JB):                        0.219
Kurtosis:                       3.283   Cond. No.                         63.1
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
49,"['unemployment_2018', '2016_trump_vote', 'married_couple_families_as_share_of_households_2018']",0.051423070333811216,-0.009124393261902952,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.051
Model:                                      OLS   Adj. R-squared:                 -0.009
Method:                           Least Squares   F-statistic:                    0.8493
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.474
Time:                                  16:57:58   Log-Likelihood:                -162.87
No. Observations:                            51   AIC:                             333.7
Df Residuals:                                47   BIC:                             341.5
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                   9.3922     14.255      0.659      0.513     -19.286      38.070
unemployment_2018                                      -1.7527      1.245     -1.408      0.166      -4.257       0.751
2016_trump_vote                                         4.4648      8.015      0.557      0.580     -11.660      20.590
married_couple_families_as_share_of_households_2018    -9.7140     25.518     -0.381      0.705     -61.050      41.622
==============================================================================
Omnibus:                        3.651   Durbin-Watson:                   2.740
Prob(Omnibus):                  0.161   Jarque-Bera (JB):                2.960
Skew:                           0.587   Prob(JB):                        0.228
Kurtosis:                       3.126   Cond. No.                         136.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
15,['2016_trump_vote'],0.008262133188457366,-0.011977415113819001,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.008
Model:                                      OLS   Adj. R-squared:                 -0.012
Method:                           Least Squares   F-statistic:                    0.4082
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.526
Time:                                  16:57:57   Log-Likelihood:                -164.00
No. Observations:                            51   AIC:                             332.0
Df Residuals:                                49   BIC:                             335.9
Df Model:                                     1                                         
Covariance Type:                      nonrobust                                         
===================================================================================
                      coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------
const              -1.9461      3.625     -0.537      0.594      -9.230       5.338
2016_trump_vote     4.6502      7.278      0.639      0.526      -9.976      19.276
==============================================================================
Omnibus:                        1.368   Durbin-Watson:                   2.682
Prob(Omnibus):                  0.505   Jarque-Bera (JB):                0.837
Skew:                           0.306   Prob(JB):                        0.658
Kurtosis:                       3.142   Cond. No.                         10.4
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
1,['married_couple_families_as_share_of_households_2018'],0.007844809070505998,-0.012403256050504075,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.008
Model:                                      OLS   Adj. R-squared:                 -0.012
Method:                           Least Squares   F-statistic:                    0.3874
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.537
Time:                                  16:57:57   Log-Likelihood:                -164.01
No. Observations:                            51   AIC:                             332.0
Df Residuals:                                49   BIC:                             335.9
Df Model:                                     1                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  -5.6465      9.598     -0.588      0.559     -24.934      13.641
married_couple_families_as_share_of_households_2018    12.4575     20.014      0.622      0.537     -27.762      52.677
==============================================================================
Omnibus:                        1.499   Durbin-Watson:                   2.698
Prob(Omnibus):                  0.473   Jarque-Bera (JB):                0.817
Skew:                           0.276   Prob(JB):                        0.665
Kurtosis:                       3.285   Cond. No.                         28.5
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
37,"['unemployment_2018', 'personal_income_per_capita_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018']",0.04581672939358683,-0.015088585751503292,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.046
Model:                                      OLS   Adj. R-squared:                 -0.015
Method:                           Least Squares   F-statistic:                    0.7523
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.527
Time:                                  16:57:58   Log-Likelihood:                -163.02
No. Observations:                            51   AIC:                             334.0
Df Residuals:                                47   BIC:                             341.8
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                   8.5586     14.219      0.602      0.550     -20.046      37.163
unemployment_2018                                      -1.6809      1.243     -1.353      0.183      -4.181       0.819
personal_income_per_capita_pct_change_2017_2018        -0.1384      0.770     -0.180      0.858      -1.688       1.411
married_couple_families_as_share_of_households_2018    -2.6991     24.502     -0.110      0.913     -51.990      46.592
==============================================================================
Omnibus:                        3.467   Durbin-Watson:                   2.755
Prob(Omnibus):                  0.177   Jarque-Bera (JB):                2.617
Skew:                           0.539   Prob(JB):                        0.270
Kurtosis:                       3.260   Cond. No.                         197.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
16,"['2016_trump_vote', 'fertility_rate_per_1000_2018']",0.025257696552198672,-0.015356566091459856,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.025
Model:                                      OLS   Adj. R-squared:                 -0.015
Method:                           Least Squares   F-statistic:                    0.6219
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.541
Time:                                  16:57:57   Log-Likelihood:                -163.56
No. Observations:                            51   AIC:                             333.1
Df Residuals:                                48   BIC:                             338.9
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
================================================================================================
                                   coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------------------------
const                            4.1834      7.621      0.549      0.586     -11.139      19.506
2016_trump_vote                  9.6647      9.121      1.060      0.295      -8.674      28.004
fertility_rate_per_1000_2018    -0.1613      0.176     -0.915      0.365      -0.516       0.193
==============================================================================
Omnibus:                        2.117   Durbin-Watson:                   2.702
Prob(Omnibus):                  0.347   Jarque-Bera (JB):                1.526
Skew:                           0.420   Prob(JB):                        0.466
Kurtosis:                       3.115   Cond. No.                         578.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
